symbol,signal_date,tier,entry_date,entry_px,exit_px,exit_date,exit,hold_days,pnl_pct,open,stage_at_signal,rsi_at_signal
HINDUNILVR,2023-12-19,T2,2023-12-20,2572.95,2577.4,2024-01-10,time,15,0.17,False,ALL-ALIGN BULL,59.1
HINDUNILVR,2023-12-22,T2,2023-12-26,2575.6,2536.2,2024-01-11,stage,13,-1.53,False,ALL-ALIGN BULL,61.8
HINDUNILVR,2024-01-05,T2,2024-01-08,2624.95,2536.2,2024-01-11,stage,4,-3.38,False,ALL-ALIGN BULL,60.0
HINDUNILVR,2024-05-07,T1,2024-05-08,2366.4,2373.4,2024-05-29,time,15,0.3,False,EARLY-UP,69.6
HINDUNILVR,2024-06-04,T1,2024-06-05,2533.55,2432.2,2024-06-25,stop,14,-4.0,False,ALL-ALIGN BULL,69.5
HINDUNILVR,2024-06-20,T2,2024-06-21,2475.0,2608.85,2024-07-11,time,15,5.41,False,ALL-ALIGN BULL,55.7
HINDUNILVR,2024-07-01,T2,2024-07-02,2515.0,2766.35,2024-07-23,time,15,9.99,False,ALL-ALIGN BULL,59.0
HINDUNILVR,2025-01-03,T1,2025-01-06,2418.0,2373.0,2025-01-15,stage,8,-1.86,False,EARLY-UP,52.4
HINDUNILVR,2025-07-11,T1,2025-07-14,2500.0,2415.4,2025-07-25,stop,10,-3.38,False,TOP-WARNING,74.1
HINDUNILVR,2025-07-29,T2,2025-07-30,2442.0,2669.8,2025-08-20,time,15,9.33,False,ALL-ALIGN BULL,55.9
HINDUNILVR,2025-07-31,T2,2025-08-01,2550.0,2629.9,2025-08-22,time,15,3.13,False,ALL-ALIGN BULL,64.1
HINDUNILVR,2025-08-18,T2,2025-08-19,2572.2,2642.0,2025-09-09,time,15,2.71,False,ALL-ALIGN BULL,63.3
HINDUNILVR,2026-01-02,T1,2026-01-05,2341.5,2409.5,2026-01-23,time,15,2.9,False,EARLY-UP,52.8
HINDUNILVR,2026-01-06,T2,2026-01-07,2416.0,2378.4,2026-01-28,time,15,-1.56,False,ALL-ALIGN BULL,65.7
HINDUNILVR,2026-02-03,T1,2026-02-04,2360.6,2424.2,2026-02-06,stage,3,2.69,False,EARLY-UP,49.8
HINDUNILVR,2026-04-08,T1,2026-04-09,2145.5,2139.1,2026-04-16,stage,5,-0.3,False,EARLY-UP,48.1
HINDUNILVR,2026-04-21,T1,2026-04-22,2310.4,2307.2,2026-05-11,stage,14,-0.14,False,EARLY-UP,66.0
ICICIBANK,2014-02-18,T1,2014-02-19,188.35,187.44,2014-02-19,stage,1,-0.48,False,ALL-ALIGN BULL,56.8
ICICIBANK,2014-03-07,T1,2014-03-10,215.27,226.37,2014-03-31,time,15,5.16,False,TOP-WARNING,77.8
ICICIBANK,2014-04-16,T2,2014-04-17,223.65,226.07,2014-04-30,stage,9,1.08,False,ALL-ALIGN BULL,55.1
ICICIBANK,2014-05-13,T1,2014-05-14,252.18,265.15,2014-06-03,time,15,5.14,False,TOP-WARNING,76.3
ICICIBANK,2014-06-17,T2,2014-06-18,262.88,251.75,2014-06-27,stage,8,-4.23,False,ALL-ALIGN BULL,55.2
ICICIBANK,2014-11-07,T1,2014-11-10,305.58,318.98,2014-11-28,time,15,4.39,False,TOP-WARNING,75.5
ICICIBANK,2014-12-19,T1,2014-12-22,323.18,321.0,2014-12-24,stage,3,-0.67,False,ALL-ALIGN BULL,59.7
ICICIBANK,2016-03-02,T1,2016-03-03,198.73,205.82,2016-03-16,stage,9,3.57,False,EARLY-UP,58.9
ICICIBANK,2016-03-17,T1,2016-03-18,207.45,202.32,2016-04-06,stage,12,-2.47,False,EARLY-UP,62.9
ICICIBANK,2016-04-22,T1,2016-04-25,230.09,206.14,2016-05-02,stage,6,-10.41,False,EARLY-UP,67.5
ICICIBANK,2016-06-10,T1,2016-06-13,225.82,222.68,2016-06-14,stage,2,-1.39,False,ALL-ALIGN BULL,64.0
ICICIBANK,2016-07-21,T1,2016-07-22,238.5,226.82,2016-08-01,stage,7,-4.9,False,ALL-ALIGN BULL,59.8
ICICIBANK,2016-07-25,T1,2016-07-26,244.05,226.82,2016-08-01,stage,5,-7.06,False,ALL-ALIGN BULL,64.7
ICICIBANK,2017-02-07,T1,2017-02-08,261.82,253.45,2017-02-16,stage,7,-3.2,False,ALL-ALIGN BULL,67.2
ICICIBANK,2017-05-22,T1,2017-05-23,275.59,287.05,2017-06-12,time,15,4.16,False,ALL-ALIGN BULL,61.3
ICICIBANK,2017-06-14,T2,2017-06-15,290.0,293.75,2017-07-06,time,15,1.29,False,ALL-ALIGN BULL,57.6
ICICIBANK,2017-06-19,T2,2017-06-20,290.75,291.45,2017-07-10,stage,14,0.24,False,ALL-ALIGN BULL,58.6
ICICIBANK,2017-06-28,T2,2017-06-29,291.5,291.45,2017-07-10,stage,8,-0.02,False,ALL-ALIGN BULL,55.2
ICICIBANK,2017-07-05,T2,2017-07-06,294.0,291.45,2017-07-10,stage,3,-0.87,False,ALL-ALIGN BULL,57.3
ICICIBANK,2017-07-19,T1,2017-07-20,302.0,296.15,2017-07-28,stage,7,-1.94,False,ALL-ALIGN BULL,64.5
ICICIBANK,2017-07-26,T1,2017-07-27,314.45,296.15,2017-07-28,stage,2,-5.82,False,ALL-ALIGN BULL,71.7
ICICIBANK,2017-10-25,T1,2017-10-26,299.8,315.5,2017-11-15,time,15,5.24,False,ALL-ALIGN BULL,69.3
ICICIBANK,2017-11-29,T2,2017-11-30,314.95,305.25,2017-12-01,stage,2,-3.08,False,ALL-ALIGN BULL,56.2
ICICIBANK,2018-01-22,T1,2018-01-23,350.45,329.7,2018-02-05,stage,9,-5.92,False,TOP-WARNING,77.0
ICICIBANK,2018-04-17,T1,2018-04-18,293.7,290.05,2018-04-18,stage,1,-1.24,False,EARLY-UP,52.0
ICICIBANK,2018-08-06,T1,2018-08-07,313.95,340.65,2018-08-29,time,15,8.5,False,ALL-ALIGN BULL,70.5
ICICIBANK,2018-09-07,T2,2018-09-10,331.8,322.9,2018-09-12,stage,3,-2.68,False,ALL-ALIGN BULL,58.9
ICICIBANK,2018-09-14,T1,2018-09-17,327.3,325.7,2018-09-17,stage,1,-0.49,False,EARLY-UP,52.4
ICICIBANK,2018-10-30,T1,2018-10-31,345.5,356.75,2018-11-21,time,15,3.26,False,ALL-ALIGN BULL,62.8
ICICIBANK,2018-11-26,T2,2018-11-27,355.75,347.65,2018-12-06,stage,8,-2.28,False,ALL-ALIGN BULL,56.6
ICICIBANK,2018-12-04,T2,2018-12-05,355.3,347.65,2018-12-06,stage,2,-2.15,False,ALL-ALIGN BULL,56.0
ICICIBANK,2018-12-07,T1,2018-12-10,346.5,346.35,2018-12-10,stage,1,-0.04,False,EARLY-UP,50.9
ICICIBANK,2019-03-18,T1,2019-03-19,398.4,394.2,2019-04-10,time,15,-1.05,False,TOP-WARNING,73.9
ICICIBANK,2019-04-09,T2,2019-04-10,395.55,401.3,2019-05-06,time,15,1.45,False,ALL-ALIGN BULL,60.6
ICICIBANK,2019-04-12,T2,2019-04-15,394.2,386.5,2019-05-07,stage,13,-1.95,False,ALL-ALIGN BULL,57.3
ICICIBANK,2019-04-24,T2,2019-04-25,400.9,386.5,2019-05-07,stage,7,-3.59,False,ALL-ALIGN BULL,58.0
ICICIBANK,2019-04-26,T2,2019-04-30,407.75,386.5,2019-05-07,stage,5,-5.21,False,ALL-ALIGN BULL,60.4
ICICIBANK,2019-05-03,T2,2019-05-06,396.5,386.5,2019-05-07,stage,2,-2.52,False,ALL-ALIGN BULL,55.2
ICICIBANK,2019-05-24,T1,2019-05-27,432.25,416.6,2019-06-07,stage,9,-3.62,False,ALL-ALIGN BULL,68.8
ICICIBANK,2019-10-29,T1,2019-10-30,479.0,495.0,2019-11-20,time,15,3.34,False,ALL-ALIGN BULL,70.1
ICICIBANK,2020-01-09,T1,2020-01-10,544.9,522.85,2020-01-22,stage,9,-4.05,False,ALL-ALIGN BULL,61.4
ICICIBANK,2020-04-17,T1,2020-04-20,376.0,331.85,2020-04-21,stage,2,-11.74,False,EARLY-UP,51.6
ICICIBANK,2020-04-28,T1,2020-04-29,353.0,370.45,2020-04-29,stage,1,4.94,False,EARLY-UP,50.1
ICICIBANK,2020-10-16,T1,2020-10-19,402.05,442.8,2020-11-06,time,15,10.14,False,EARLY-UP,58.3
ICICIBANK,2020-10-19,T2,2020-10-20,413.5,462.7,2020-11-09,time,15,11.9,False,ALL-ALIGN BULL,65.5
ICICIBANK,2020-11-02,T2,2020-11-03,425.0,468.25,2020-11-23,time,15,10.18,False,ALL-ALIGN BULL,59.3
ICICIBANK,2020-12-23,T2,2020-12-24,506.75,553.3,2021-01-14,time,15,9.19,False,ALL-ALIGN BULL,55.8
ICICIBANK,2021-01-19,T2,2021-01-20,546.45,522.35,2021-01-27,stage,5,-4.41,False,ALL-ALIGN BULL,60.2
ICICIBANK,2021-02-01,T1,2021-02-02,613.0,609.85,2021-02-22,time,15,-0.51,False,ALL-ALIGN BULL,71.7
ICICIBANK,2021-02-24,T2,2021-02-25,642.7,597.75,2021-02-26,stop,2,-6.99,False,ALL-ALIGN BULL,60.5
ICICIBANK,2021-03-03,T2,2021-03-04,618.75,608.05,2021-03-08,stage,3,-1.73,False,ALL-ALIGN BULL,56.4
ICICIBANK,2021-08-10,T1,2021-08-11,706.25,688.3,2021-08-18,stage,6,-2.54,False,ALL-ALIGN BULL,63.4
ICICIBANK,2021-09-03,T1,2021-09-06,725.4,714.35,2021-09-15,stage,7,-1.52,False,ALL-ALIGN BULL,67.7
ICICIBANK,2021-09-17,T1,2021-09-20,710.0,710.0,2021-09-20,stage,1,0.0,False,ALL-ALIGN BULL,58.4
ICICIBANK,2021-10-22,T1,2021-10-25,800.0,773.3,2021-11-15,time,15,-3.34,False,ALL-ALIGN BULL,70.1
ICICIBANK,2022-01-13,T1,2022-01-14,821.0,794.65,2022-01-27,stage,9,-3.21,False,TOP-WARNING,76.5
ICICIBANK,2022-07-20,T1,2022-07-21,784.9,859.7,2022-08-11,time,15,9.53,False,ALL-ALIGN BULL,70.3
ICICIBANK,2022-10-06,T1,2022-10-07,877.2,882.55,2022-10-07,stage,1,0.61,False,EARLY-UP,54.1
ICICIBANK,2022-11-28,T1,2022-11-29,933.55,929.9,2022-12-09,stage,9,-0.39,False,ALL-ALIGN BULL,63.8
ICICIBANK,2022-12-08,T2,2022-12-09,932.0,929.9,2022-12-09,stage,1,-0.23,False,ALL-ALIGN BULL,55.2
ICICIBANK,2023-04-24,T1,2023-04-25,906.3,946.35,2023-05-16,time,15,4.42,False,ALL-ALIGN BULL,64.1
ICICIBANK,2023-06-05,T2,2023-06-06,946.5,935.95,2023-06-12,stage,5,-1.11,False,ALL-ALIGN BULL,58.7
ICICIBANK,2023-07-21,T1,2023-07-24,1004.95,965.0,2023-08-03,stop,9,-3.98,False,TOP-WARNING,76.4
ICICIBANK,2023-12-11,T1,2023-12-12,1017.1,982.25,2024-01-02,time,15,-3.43,False,TOP-WARNING,72.9
ICICIBANK,2023-12-27,T2,2023-12-28,1008.0,984.05,2024-01-03,stage,5,-2.38,False,ALL-ALIGN BULL,56.7
ICICIBANK,2024-03-07,T1,2024-03-11,1087.95,1083.6,2024-03-14,stage,4,-0.4,False,ALL-ALIGN BULL,64.6
ICICIBANK,2024-07-10,T1,2024-07-11,1246.35,1239.9,2024-07-16,stage,4,-0.52,False,ALL-ALIGN BULL,67.9
ICICIBANK,2024-07-18,T1,2024-07-19,1244.0,1226.75,2024-07-23,stage,3,-1.39,False,ALL-ALIGN BULL,67.4
ICICIBANK,2024-09-19,T1,2024-09-20,1295.0,1239.75,2024-10-04,stage,10,-4.27,False,TOP-WARNING,72.5
ICICIBANK,2024-10-09,T1,2024-10-10,1246.75,1243.5,2024-10-10,stage,1,-0.26,False,EARLY-UP,45.0
ICICIBANK,2025-01-28,T1,2025-01-29,1252.0,1255.6,2025-01-30,stage,2,0.29,False,EARLY-UP,49.1
ICICIBANK,2025-03-20,T1,2025-03-21,1316.0,1287.55,2025-04-07,stage,11,-2.16,False,TOP-WARNING,75.2
ICICIBANK,2025-04-11,T1,2025-04-15,1351.0,1435.4,2025-05-07,time,15,6.25,False,EARLY-UP,54.5
ICICIBANK,2025-04-15,T2,2025-04-16,1357.0,1435.5,2025-05-08,time,15,5.78,False,ALL-ALIGN BULL,63.1
ICICIBANK,2025-05-12,T2,2025-05-13,1440.1,1444.7,2025-05-21,stage,7,0.32,False,ALL-ALIGN BULL,65.0
ICICIBANK,2025-07-30,T1,2025-07-31,1469.9,1444.4,2025-08-05,stage,4,-1.73,False,ALL-ALIGN BULL,62.7
ICICIBANK,2026-04-08,T1,2026-04-09,1299.9,1326.2,2026-04-24,stage,11,2.02,False,EARLY-UP,55.5
ICICIBANK,2026-04-21,T2,2026-04-22,1380.0,1326.2,2026-04-24,stage,3,-3.9,False,ALL-ALIGN BULL,66.0
ICICIBANK,2026-06-22,T1,2026-06-23,1358.0,1409.5,2026-07-13,time,15,3.79,False,ALL-ALIGN BULL,67.6
ICICIBANK,2026-06-24,T2,2026-06-25,1381.9,1416.2,2026-07-15,time,15,2.48,False,ALL-ALIGN BULL,69.0
INFY,2013-12-20,T1,2013-12-23,437.5,458.12,2014-01-13,time,15,4.71,False,TOP-WARNING,75.8
INFY,2014-01-02,T2,2014-01-03,434.38,474.06,2014-01-23,time,15,9.13,False,ALL-ALIGN BULL,56.3
INFY,2014-01-10,T2,2014-01-13,447.75,462.64,2014-01-31,time,15,3.33,False,ALL-ALIGN BULL,59.5
INFY,2014-02-11,T1,2014-02-12,450.06,448.23,2014-02-13,stage,2,-0.41,False,EARLY-UP,47.7
INFY,2014-02-20,T1,2014-02-21,467.0,458.95,2014-03-10,stage,11,-1.72,False,ALL-ALIGN BULL,59.2
INFY,2014-05-13,T1,2014-05-14,406.28,397.19,2014-05-16,stage,3,-2.24,False,EARLY-UP,55.0
INFY,2014-06-19,T1,2014-06-20,415.0,397.81,2014-06-26,stage,5,-4.14,False,EARLY-UP,63.3
INFY,2014-08-06,T1,2014-08-07,437.38,449.85,2014-08-28,time,15,2.85,False,TOP-WARNING,73.2
INFY,2014-09-16,T2,2014-09-17,459.99,486.08,2014-10-10,time,15,5.67,False,ALL-ALIGN BULL,55.1
INFY,2014-09-25,T2,2014-09-26,460.62,471.62,2014-10-21,time,15,2.39,False,ALL-ALIGN BULL,55.8
INFY,2014-09-29,T2,2014-09-30,468.02,475.38,2014-10-27,time,15,1.57,False,ALL-ALIGN BULL,60.6
INFY,2014-10-10,T2,2014-10-13,486.16,475.38,2014-10-27,stage,9,-2.22,False,ALL-ALIGN BULL,63.0
INFY,2014-11-05,T1,2014-11-07,514.79,545.74,2014-11-27,time,15,6.01,False,ALL-ALIGN BULL,71.9
INFY,2015-01-15,T1,2015-01-16,537.0,557.62,2015-02-06,time,15,3.84,False,ALL-ALIGN BULL,66.1
INFY,2015-02-04,T2,2015-02-05,537.7,564.53,2015-02-26,time,15,4.99,False,ALL-ALIGN BULL,57.4
INFY,2015-05-21,T1,2015-05-22,511.0,511.61,2015-05-22,stage,1,0.12,False,EARLY-UP,52.2
INFY,2015-07-24,T1,2015-07-27,543.45,574.62,2015-08-14,time,15,5.74,False,ALL-ALIGN BULL,67.7
INFY,2015-10-21,T1,2015-10-23,570.9,550.4,2015-11-13,stage,14,-3.59,False,ALL-ALIGN BULL,55.0
INFY,2015-11-03,T2,2015-11-04,575.05,550.4,2015-11-13,stage,6,-4.29,False,ALL-ALIGN BULL,55.1
INFY,2016-12-08,T1,2016-12-09,492.5,488.67,2016-12-12,stage,2,-0.78,False,EARLY-UP,56.7
INFY,2017-02-22,T1,2017-02-23,499.45,505.77,2017-03-09,stage,10,1.27,False,EARLY-UP,55.6
INFY,2017-05-18,T1,2017-05-19,480.75,480.73,2017-05-22,stage,2,-0.0,False,EARLY-UP,54.6
INFY,2017-07-19,T1,2017-07-20,489.65,491.88,2017-08-04,stage,12,0.46,False,ALL-ALIGN BULL,58.6
INFY,2017-07-21,T2,2017-07-24,491.75,491.88,2017-08-04,stage,10,0.03,False,ALL-ALIGN BULL,57.6
INFY,2017-07-28,T2,2017-07-31,495.95,491.88,2017-08-04,stage,5,-0.82,False,ALL-ALIGN BULL,59.9
INFY,2017-11-23,T1,2017-11-24,495.45,506.55,2017-12-14,time,15,2.24,False,ALL-ALIGN BULL,65.6
INFY,2017-12-04,T2,2017-12-05,492.67,517.8,2017-12-26,time,15,5.1,False,ALL-ALIGN BULL,57.1
INFY,2018-01-08,T2,2018-01-09,520.0,585.33,2018-01-30,time,15,12.56,False,ALL-ALIGN BULL,60.4
INFY,2018-02-08,T2,2018-02-09,559.0,575.1,2018-02-27,stage,12,2.88,False,ALL-ALIGN BULL,56.8
INFY,2018-02-19,T2,2018-02-20,551.88,575.1,2018-02-27,stage,6,4.21,False,ALL-ALIGN BULL,55.9
INFY,2018-05-03,T1,2018-05-04,592.5,586.55,2018-05-04,stage,1,-1.0,False,ALL-ALIGN BULL,56.0
INFY,2018-06-01,T1,2018-06-04,610.55,623.92,2018-06-22,time,15,2.19,False,ALL-ALIGN BULL,59.4
INFY,2018-06-25,T2,2018-06-26,634.5,666.42,2018-07-16,time,15,5.03,False,ALL-ALIGN BULL,60.1
INFY,2018-07-09,T2,2018-07-10,654.25,675.5,2018-07-30,time,15,3.25,False,ALL-ALIGN BULL,56.2
INFY,2018-07-13,T2,2018-07-16,658.7,682.05,2018-08-03,time,15,3.54,False,ALL-ALIGN BULL,58.1
INFY,2018-08-27,T2,2018-08-28,708.6,719.1,2018-09-18,time,15,1.48,False,ALL-ALIGN BULL,61.0
INFY,2018-09-24,T1,2018-09-25,718.25,724.8,2018-09-27,stage,3,0.91,False,EARLY-UP,52.3
INFY,2018-09-25,T2,2018-09-26,731.2,724.8,2018-09-27,stage,2,-0.88,False,ALL-ALIGN BULL,55.8
INFY,2019-01-22,T1,2019-01-23,742.35,750.45,2019-02-12,time,15,1.09,False,TOP-WARNING,74.2
INFY,2019-02-15,T2,2019-02-18,742.35,724.3,2019-02-19,stage,2,-2.43,False,ALL-ALIGN BULL,55.5
INFY,2019-07-18,T1,2019-07-19,788.7,788.75,2019-08-08,time,15,0.01,False,TOP-WARNING,72.9
INFY,2019-08-08,T2,2019-08-09,792.0,764.75,2019-08-13,stage,2,-3.44,False,ALL-ALIGN BULL,60.2
INFY,2019-11-06,T1,2019-11-07,717.0,708.15,2019-11-08,stage,2,-1.23,False,EARLY-UP,47.5
INFY,2020-07-08,T1,2020-07-09,780.0,954.15,2020-07-29,time,15,22.33,False,ALL-ALIGN BULL,63.6
INFY,2020-08-26,T2,2020-08-27,960.0,914.15,2020-09-01,stop,4,-4.78,False,ALL-ALIGN BULL,58.9
INFY,2020-09-11,T2,2020-09-14,957.0,1048.7,2020-10-05,time,15,9.58,False,ALL-ALIGN BULL,55.7
INFY,2020-09-25,T2,2020-09-28,1014.8,1125.9,2020-10-19,time,15,10.95,False,ALL-ALIGN BULL,61.5
INFY,2020-11-04,T1,2020-11-05,1109.9,1091.05,2020-11-10,stage,4,-1.7,False,EARLY-UP,54.6
INFY,2020-11-05,T2,2020-11-06,1108.0,1091.05,2020-11-10,stage,3,-1.53,False,ALL-ALIGN BULL,56.9
INFY,2021-01-04,T1,2021-01-05,1282.0,1325.1,2021-01-25,time,15,3.36,False,TOP-WARNING,74.5
INFY,2021-06-15,T1,2021-06-16,1472.7,1562.2,2021-07-06,time,15,6.08,False,TOP-WARNING,76.8
INFY,2021-07-20,T2,2021-07-22,1561.4,1677.55,2021-08-11,time,15,7.44,False,ALL-ALIGN BULL,56.2
INFY,2021-09-03,T1,2021-09-06,1705.15,1687.85,2021-09-20,stage,10,-1.01,False,ALL-ALIGN BULL,56.7
INFY,2021-09-15,T2,2021-09-16,1715.2,1687.85,2021-09-20,stage,3,-1.59,False,ALL-ALIGN BULL,57.0
INFY,2021-09-24,T1,2021-09-27,1768.75,1687.1,2021-09-28,stage,2,-4.62,False,ALL-ALIGN BULL,67.2
INFY,2022-01-03,T1,2022-01-04,1898.45,1817.8,2022-01-06,stage,3,-4.25,False,ALL-ALIGN BULL,70.6
INFY,2022-03-23,T1,2022-03-24,1856.15,1811.0,2022-04-07,stage,11,-2.43,False,ALL-ALIGN BULL,60.2
INFY,2022-04-08,T1,2022-04-11,1814.0,1766.55,2022-04-11,stage,1,-2.62,False,EARLY-UP,45.3
INFY,2022-12-02,T1,2022-12-05,1638.0,1612.9,2022-12-06,stage,2,-1.53,False,ALL-ALIGN BULL,64.0
INFY,2023-05-23,T1,2023-05-24,1296.3,1323.85,2023-05-30,stage,5,2.13,False,EARLY-UP,53.9
INFY,2023-07-18,T1,2023-07-19,1486.0,1331.6,2023-07-21,stage,3,-10.39,False,TOP-WARNING,78.5
INFY,2023-09-13,T1,2023-09-14,1505.0,1460.65,2023-09-26,stop,8,-2.95,False,ALL-ALIGN BULL,72.0
INFY,2023-12-27,T1,2023-12-28,1568.95,1534.4,2024-01-02,stage,4,-2.2,False,ALL-ALIGN BULL,64.2
INFY,2024-01-24,T1,2024-01-25,1672.95,1676.35,2024-02-15,time,15,0.2,False,ALL-ALIGN BULL,67.4
INFY,2024-02-22,T2,2024-02-23,1697.0,1660.15,2024-02-26,stage,2,-2.17,False,ALL-ALIGN BULL,55.2
INFY,2024-05-22,T1,2024-05-23,1454.7,1465.1,2024-05-24,stage,2,0.71,False,EARLY-UP,51.5
INFY,2024-06-28,T1,2024-07-01,1559.5,1810.85,2024-07-22,time,15,16.12,False,ALL-ALIGN BULL,67.7
INFY,2024-08-07,T2,2024-08-08,1779.95,1743.15,2024-08-08,stage,1,-2.07,False,ALL-ALIGN BULL,58.0
INFY,2024-08-12,T1,2024-08-13,1810.0,1941.25,2024-09-03,time,15,7.25,False,ALL-ALIGN BULL,57.3
INFY,2025-05-14,T1,2025-05-15,1589.8,1553.8,2025-06-02,stage,13,-2.26,False,EARLY-UP,60.2
INFY,2025-06-12,T1,2025-06-13,1576.0,1614.9,2025-06-25,stage,9,2.47,False,EARLY-UP,59.3
INFY,2025-07-07,T1,2025-07-08,1628.0,1594.9,2025-07-11,stage,4,-2.03,False,EARLY-UP,57.2
INFY,2025-08-20,T1,2025-08-21,1508.0,1469.6,2025-08-29,stage,6,-2.55,False,EARLY-UP,50.8
INFY,2025-09-02,T1,2025-09-03,1500.0,1479.1,2025-09-03,stage,1,-1.39,False,EARLY-UP,50.5
INFY,2025-12-11,T1,2025-12-12,1601.4,1640.4,2026-01-02,time,15,2.44,False,ALL-ALIGN BULL,61.5
INFY,2026-01-01,T2,2026-01-02,1635.9,1606.4,2026-01-05,stage,2,-1.8,False,ALL-ALIGN BULL,56.0
INFY,2026-01-07,T1,2026-01-08,1638.9,1595.9,2026-01-12,stage,3,-2.62,False,ALL-ALIGN BULL,56.7
INFY,2026-04-01,T1,2026-04-02,1260.0,1300.8,2026-04-02,stage,1,3.24,False,EARLY-UP,43.4
ITC,2014-02-26,T1,2014-02-28,208.6,211.33,2014-03-03,stage,2,1.31,False,EARLY-UP,59.4
ITC,2014-03-10,T1,2014-03-11,215.31,225.93,2014-04-01,time,15,4.93,False,ALL-ALIGN BULL,63.7
ITC,2014-03-13,T1,2014-03-14,219.61,221.05,2014-04-02,stage,13,0.66,False,ALL-ALIGN BULL,69.5
ITC,2014-07-23,T1,2014-07-24,227.25,222.79,2014-08-12,stage,13,-1.96,False,ALL-ALIGN BULL,69.9
ITC,2014-08-14,T1,2014-08-18,227.63,225.1,2014-08-18,stage,1,-1.11,False,ALL-ALIGN BULL,60.7
ITC,2014-09-23,T1,2014-09-24,237.9,226.67,2014-10-10,stage,10,-4.72,False,ALL-ALIGN BULL,68.3
ITC,2014-10-17,T1,2014-10-20,227.89,225.96,2014-10-20,stage,1,-0.85,False,EARLY-UP,46.1
ITC,2014-11-20,T1,2014-11-21,237.62,228.15,2014-11-25,stage,3,-3.99,False,ALL-ALIGN BULL,60.1
ITC,2015-01-29,T1,2015-01-30,237.52,236.59,2015-01-30,stage,1,-0.39,False,EARLY-UP,55.0
ITC,2015-02-23,T1,2015-02-24,251.64,220.35,2015-03-02,stage,5,-12.43,False,ALL-ALIGN BULL,61.9
ITC,2015-04-08,T1,2015-04-09,222.69,225.64,2015-04-13,stage,3,1.32,False,EARLY-UP,53.9
ITC,2015-10-19,T1,2015-10-20,225.0,214.83,2015-10-30,stage,8,-4.52,False,ALL-ALIGN BULL,69.1
ITC,2016-07-13,T1,2016-07-14,237.84,243.33,2016-08-03,time,15,2.31,False,ALL-ALIGN BULL,57.5
ITC,2016-07-28,T2,2016-07-29,244.77,241.64,2016-08-19,time,15,-1.28,False,ALL-ALIGN BULL,62.8
ITC,2016-08-12,T2,2016-08-16,244.82,252.86,2016-09-06,time,15,3.28,False,ALL-ALIGN BULL,56.5
ITC,2016-08-22,T2,2016-08-23,244.97,242.51,2016-09-14,time,15,-1.0,False,ALL-ALIGN BULL,55.6
ITC,2016-08-30,T2,2016-08-31,248.72,242.51,2016-09-14,stage,9,-2.5,False,ALL-ALIGN BULL,59.3
ITC,2016-09-15,T1,2016-09-16,246.51,244.24,2016-09-21,stage,4,-0.92,False,EARLY-UP,51.0
ITC,2016-09-16,T2,2016-09-19,251.8,244.24,2016-09-21,stage,3,-3.0,False,ALL-ALIGN BULL,56.8
ITC,2016-11-04,T1,2016-11-07,244.39,238.95,2016-11-09,stage,3,-2.23,False,ALL-ALIGN BULL,58.3
ITC,2017-01-13,T1,2017-01-16,240.01,266.53,2017-02-06,time,15,11.05,False,ALL-ALIGN BULL,63.2
ITC,2017-02-17,T2,2017-02-20,256.14,255.12,2017-03-09,stage,13,-0.4,False,ALL-ALIGN BULL,55.8
ITC,2017-03-01,T2,2017-03-02,258.54,255.12,2017-03-09,stage,6,-1.32,False,ALL-ALIGN BULL,55.9
ITC,2017-03-20,T1,2017-03-21,272.7,262.54,2017-04-07,stage,13,-3.73,False,ALL-ALIGN BULL,70.3
ITC,2017-05-25,T1,2017-05-26,290.8,290.7,2017-06-15,time,15,-0.03,False,ALL-ALIGN BULL,65.7
ITC,2017-06-13,T2,2017-06-14,293.64,318.77,2017-07-05,time,15,8.56,False,ALL-ALIGN BULL,55.1
ITC,2017-06-16,T2,2017-06-19,297.54,320.94,2017-07-10,time,15,7.86,False,ALL-ALIGN BULL,56.1
ITC,2017-06-29,T2,2017-06-30,298.74,274.0,2017-07-18,stage,13,-8.28,False,ALL-ALIGN BULL,58.1
ITC,2017-10-18,T1,2017-10-19,260.95,257.15,2017-10-23,stage,2,-1.46,False,EARLY-UP,52.9
ITC,2018-05-02,T1,2018-05-03,276.84,266.87,2018-05-04,stop,2,-3.6,False,TOP-WARNING,75.4
ITC,2018-07-25,T1,2018-07-26,276.36,296.05,2018-08-16,time,15,7.12,False,ALL-ALIGN BULL,67.9
ITC,2018-10-22,T1,2018-10-23,275.39,275.39,2018-10-23,stage,1,0.0,False,EARLY-UP,49.7
ITC,2019-03-11,T1,2019-03-12,283.1,285.17,2019-04-03,time,15,0.73,False,ALL-ALIGN BULL,69.3
ITC,2019-04-15,T1,2019-04-16,295.42,290.17,2019-04-30,stage,8,-1.78,False,ALL-ALIGN BULL,67.3
ITC,2019-09-23,T1,2019-09-24,245.54,238.37,2019-09-25,stage,2,-2.92,False,EARLY-UP,60.0
ITC,2019-09-27,T1,2019-09-30,245.3,237.94,2019-10-09,stage,6,-3.0,False,EARLY-UP,56.1
ITC,2019-11-05,T1,2019-11-06,253.2,241.35,2019-11-15,stage,7,-4.68,False,EARLY-UP,64.0
ITC,2020-04-03,T1,2020-04-07,178.81,172.94,2020-04-21,stage,9,-3.28,False,EARLY-UP,52.4
